# LK8000 HUNGARIAN MESSAGES - HUN_MSG.TXT
# UPDATED:  120214
#
# This file is loaded on startup and all messages are stored internally.
# If you are translating these messages, try to respect sizes.
# The first _@Mn_  are the indexes, and you cannot change them!
#
# Please note that ENG_MSG.TXT is the english master language for LK8000
# and it should always exist. Do not change ENG_MSG.TXT!
#
# ATTENTION> Max number of tokens is defined in LKLanguage as MAX_MESSAGES
#
# All lines that are empty, or starting with a # , are ignored.
# DEVELOPERS ADDING NEW MESSAGES HERE SHOULD REQUEST A NUMBERING SLOT TO PAOLO

_@M1_ " Diff"
_@M1689_ "Oracle"

# ORACLE
_@M1690_ "THE LK8000 ORACLE"
_@M1691_ "AZ ORACLE SZÁMOL"
_@M1692_ "KÉRLEK VÁRJ..."

# Customkey
_@M1693_ "Terep színek váltása"

# Safety Altitude indicator on overlay
_@M1694_ "+BIZT"

#infobox Logger status
_@M1695_ "Logger"
# max 3-4 chars!
_@M1696_ "auto"

# PG autozoom threshold on config page 23
_@M1697_ "Autozoom határa"

#Multitarget bearing infobox
_@M1698_ "Irány Multitarget"
_@M1699_ "IrMulti"

# Logger status
_@M1700_ "BE"
_@M1701_ "nem!"

_@M1702_ "AZ ORACLE-nek GPS JEL KELL"
_@M1703_ "Északra"
_@M1704_ "Észak-keletre"
_@M1705-"Keletre"
_@M1706_ "Dél-keletre"
_@M1707_ "Délre"
_@M1708_ "Dél-nyugatra"
_@M1709_ "Nyugatra"
_@M1710_ "Észak-nyugatra"
# 3km south-west of ..
_@M1711_ "a köv."
_@M1712_ "közelében"
_@M1713_ "felett"
_@M1714_ "várostól"
# 2km South of the city
_@M1715_ "várostól"
_@M1716_ "város felett"
# over the city and (lake)
_@M1717_ "és"
# 2km south of city , over (lake)
_@M1718_ "felett"
_@M1719_ "közelében"
# grass airport, small airport
_@M1720_ "a reptértől"
# outlanding field, not an airport/airfield
_@M1721_ "a mezőtől"
_@M1722_ "a reptértől"
_@M1723_ "Közelében"
_@M1724_ "POZICIÓD:"
_@M1725_ "SAJNÁLOM"
_@M1726_ "POZICIÓD ISMERETLEN!"
# 1727-1739 reserved for The Oracle
_@M1740_ "OLC analízis"
_@M1741_ "PROFILOK TELJES RESETJE!"
_@M1742_ "AGL:"
_@M1743_ "ELV:"
# this was the old V rough air. Leave a trailing space!
_@M1744_ "Max sebesség"
# new startup profile buttons
_@M1745_ "REPÜLŐGÉP"
_@M1746_ "RENDSZER"
# new button caption on task overview dialog, appears only in PG/HG mode
_@M1747_ "Idő kapuk"
_@M1748_ "Repülési napló"
_@M1749_ "Nincs meg a fájl"
_@M1750_ "üres"
_@M1751_ "TÖRÖLJEM A REPÜLÉSI NAPLÓT?"
_@M1752_ "REPNAPLÓ TÖRÖLVE"
_@M1753_ "Repülések listája"
_@M1754_ "Szabad rep. kezdete"
_@M1755_ "Vontatás"
_@M1756_ "PILÓTA"
_@M1757_ "LK8000 PROFILOK ALAPBAÁLLÍTÁSA"
_@M1758_ "VIGYÁZZ, EZ GYÁRI ÉRTÉKRE ÁLLÍTJA AZ ÖSSZES PROFILT!"
_@M1759_ "VAN KIVÁLASZTVA!"

#
# These are new infoboxes:
_@M1761_ "Irány Alternate1"
_@M1762_ "Irány Alternate2"
_@M1763_ "Irány BestAlternate"
_@M1764_ "S Alternate1 távolsága"
_@M1765_ "S Alternate2 távolsága"
_@M1766_ "S BestAlternate távolsága"
_@M1767_ "H Max elért magasság"
_@M1768_ "HMax"
_@M1769_ "H Legtöbb nyert magasság"
_@M1770_ "Hnyert"
_@M1771_ "V Szembeszél komponens"
_@M1772_ "Vszsz"
# Customkey
_@M1774_ "Terep színek váltása"

# New AverEfficiency intervals
_@M1775_ "3 másodperc"
_@M1776_ "5 másodperc"
_@M1777_ "10 másodperc"
_@M1778_ "45 másodperc"

# New livetracker configuration
_@M1779_ "Live tracker adatküldés"
_@M1780_ "Felh."
_@M1781_ "Jelszó"
_@M1782_ "LT Szerver"

# configuration SETUP save 
_@M1783_ "Repgép Profilok"
_@M1784_ "Pilóta Profilok"
# page names
_@M1785_ "Pilóta beállítása"
_@M1786_ "Repgép beállítása"

# Page names in configuration
_@M1787_ "Saját Menü"
_@M1788_ "Saját Menü beállítása"

_@M1789_ "Feladat fájl törlése"
_@M1790_ "Nincs törölhető feladat fájl"

# Customkey configuration item
_@M1791_ "Éles. lépt.váltás"

# configuration PG/Hg specials
_@M1792_ "Gyors gesztusok"

# Wind mode configuration,"External" (from external instrument)
_@M1793_ "Külső"

############################################################
#                  - MENU MESSAGES - 
#
#             DO NOT REMOVE OR CHANGE \n  
#       it means New Line, for line splitting!!
#
############################################################

_@M2001_ "Nagyí-\ntás"
_@M2002_ "Kicsi-\nnyítés"
_@M2003_ "Legköz.\nford.pont"
_@M2004_ "Mozgatás\n"
_@M2005_ "Teljes\nképernyő"
_@M2006_ "Kijelzés\n1/3"
_@M2007_ "Kijelzés\n2/3"
_@M2008_ "Kijelzés\n3/3"
_@M2009_ "Zoom"
_@M2010_ "Navigáció\n1/3"
_@M2011_ "Mégsem"
_@M2012_ "Vissza"
_@M2013_ "Feladat\nszámítás"
_@M2014_ "Előrelép\n"
_@M2015_ "Ford.pont\nkeresés"
_@M2016_ "Navigáció\n2/3"
_@M2017_ "Feladat\nszerkeszt"
_@M2018_ "Feladat\ntörlése"
_@M2019_ "Feladat\nújraindít"
_@M2020_ "Cél\nadatai"
_@M2021_ "Csapat\nkód"
_@M2022_ "Navigáció\n3/3"
_@M2023_ "Fenn\ntartva"
_@M2024_ "Idő\nkapuk"
_@M2025_ "Multi\nTarget"
_@M2026_ "Cimkék"
_@M2027_ "Topológia"
_@M2028_ "Terep"
_@M2029_ "Légterek"
_@M2030_ "VisualGld"
_@M2031_ "Termik"
_@M2032_ "Siklás"
_@M2033_ "Végsikl"
_@M2034_ "Auto"
_@M2035_ "Nyomvonl"
_@M2036_ "Inverz\nszinek"
_@M2037_ "Topo hát-\ntérszín"
_@M2038_ "Térkép\nhelyzete"
_@M2039_ "Beállítás\n1/3"
_@M2040_ "Beállítás\n2/3"
_@M2041_ "Beállítás\n3/3"
_@M2042_ "Alap be-\nállítások"
_@M2043_ "Szél be-\nállítások"
_@M2044_ "ActivMap"
_@M2045_ "N.alapja"
_@M2046_ "Rendszer\nbeállítás"
_@M2047_ "Jelölők\ntörlése"
_@M2048_ "Logger"
_@M2049_ "Logger\nlejátszás"
_@M2050_ "NMEA\nLogger"
_@M2051_ "beállítás"
_@M2052_ "QFE\nnullázás"
_@M2053_ "Komm.\nreset"
_@M2054_ "Profilok\nkezelése"
_@M2055_ "Hangok"
_@M2056_ "Infók\n1/2"
_@M2057_ "Infók\n2/2"
_@M2058_ "Oracle"
_@M2059_ "Legköz.\nford.pont"
_@M2060_ "Legköz.\nlégtér"
_@M2061_ "Stá-\ntuszok"
_@M2062_ "Analízis\nadatok"
_@M2063_ "Jegy-\nzetek"
_@M2064_ "Üzenet\nismétlése"
_@M2065_ "Orbiter"
_@M2066_ "Navigáció"
_@M2067_ "Infók"
_@M2068_ "Beállítás"
_@M2069_ "Kijelzés"
_@M2070_ "Jelölő\nlerakása"
_@M2071_ "TrueWind\nszámítás"
_@M2072_ "Kijelző\nNézetek"
_@M2073_ "Kilépés"
_@M2074_ "SZIMU-\nLÁTOR"
_@M2075_ "WNapi"
_@M2076_ "Equiv"
_@M2077_ "Kézi"
_@M2078_ "OK"
_@M2079_ "Matricák"
_@M2080_ "Árnyék"
_@M2081_ "Térkép\nhelyzete"
_@M2082_ "Mozgatás"
_@M2083_ "Észak\nfent"
_@M2084_ "Repirány\nfent"
_@M2085_ "É fent\nkörözés"
_@M2086_ "Cél fent\nkörözés"
_@M2087_ "Észak\nokosan"
_@M2088_ "REBOOT"
_@M2089_ "Legkisebb"
_@M2090_ "Alapérték"
_@M2091_ "Átlag"
_@M2092_ "Legtöbb"
_@M2093_ "BE"
_@M2094_ "KI"
_@M2095_ "Normál\nMind be"
_@M2096_ "Led+Buz\nMind ki"
_@M2097_ "Led ki\nBuz be"
_@M2098_ "Led be\nBuz ki"
_@M2099_ "Repgép\n<< Balra"
_@M2100_ "Repgép\nFEL"
_@M2101_ "Középre\nalapba"
_@M2102_ "Repgép\nLE"
_@M2103_ "Repgép\nJobbra >>"
_@M2104_ "L>\nFlarm"
_@M2105_ "C:\nCs.kódod"
_@M2106_ "T>\nTermik"
_@M2107_ "F>\nFeladat"
_@M2108_ "B>\nBestAlt"
_@M2109_ "1>\nAltern1"
_@M2110_ "2>\nAltern2"
_@M2111_ "H>\nHaza"
_@M2112_ "Seb."
_@M2113_ "Mag."
_@M2114_ "Ford"
# better not to translate this TE button!
_@M2115_ "TEnergia"
_@M2116_ "Topo hát-\ntérszín"
# Auto MC thermal+final glide mode, keep max 7 chars!
_@M2117_ "Wn+Vég"
_@M2118_ "Repülési\nnapló"
_@M2119_ "Repnapló\nrészletek"
_@M2120_ "Repnapló\ntörlése"
_@M2121_ "Repnapló\nlista"
_@M2122_ "Beállítás\nmentése"
_@M2123_ "Kijelző\nforgat"
_@M2124_ "Kijelző\nméret"
_@M2125_ "Repgép\nbeállítás"
_@M2126_ "Repgép\nmentése"
_@M2127_ "Pilóta\nbeállítás"
_@M2128_ "Pilóta\nmentése"
_@M2129_ "LK8000\nbeállítás"
_@M2130_ "Rendszer\nbeállítás"
_@M2131_ "Saját\nmenü"
_@M2132_ "Altern\ntörlése"

_@M2133_ "Pozíció"

# New CustomKey labels for Custom Menu
_@M2200_ "----"
_@M2201_ "Menü"
_@M2202_ "Oldal\nvissza"
_@M2203_ "Térkép\nváltása"
_@M2204_ "Leszállók\ninfolap"
_@M2205_ "Leszál-\nlók"
_@M2206_ "Közös\ninfolap"
_@M2207_ "Közös"
_@M2208_ "Forgalom\ninfolap"
_@M2209_ "Forgalom"
_@M2210_ "Auto\nZoom"
_@M2211_ "Termik\nhang"
_@M2212_ "Menj\nhaza"
_@M2213_ "Terepre\nZoom20s"
_@M2214_ "Multi\nTarg+"
_@M2215_ "Baromag.\nbe"
_@M2216_ "SIM\nMENU"
_@M2217_ "Légtér\nanalízis"
_@M2218_ "Légtér\ninfolap"
_@M2219_ "Nagyít\n++"
_@M2220_ "Kicsiny\n++"
_@M2221_ "Útvonal\noptimál"
_@M2222_ "OLC\nanalízis"
_@M2223_ "Terep\nszín+"
_@M2224_ "Terep\nszín-"
_@M2225_ "Szabad\nrepülés"
_@M2226_ "Élesítés\nváltása"


