# LK8000 NEDERLANDS MESSAGES - NED_MSG.TXT
# MASTER UPDATED:  121005
# Version: February 2013
# This file is loaded on startup and all messages are stored internally.
# If you are translating these messages, try to respect sizes.
# The first _@Mn_  are the indexes, and you cannot change them!
#
# Please note that ENG_MSG.TXT is the english master language for LK8000
# and it should always exist. Do not change ENG_MSG.TXT!
#
# ATTENTION> Max number of tokens is defined in LKLanguage as MAX_MESSAGES
#
# If you add messages, as a developer, do not recycle numbers, because translations assume
# that a nonexisting token should be replaced by the english original.
# But if a old token was translated, it will still appear like that, wrong!
#
# All lines that are empty, or starting with a # , are ignored.
# DEVELOPERS ADDING NEW MESSAGES HERE SHOULD REQUEST A NUMBERING SLOT ON GITHUB

_@M1_ " Diff"
_@M1674_ "Auto Mc "
# Menu buttons MacCready, keep very short! - F C E are the overlay indicators
# Fin Th Equ  are fron button shortcuts, max 3 letters!
_@M1675_ "Final"
_@M1676_ "F"
_@M1677_ "ThAll"
_@M1678_ "T"
_@M1679_ "Equiv"
_@M1680_ "E"
_@M1681_ "Fin"
_@M1682_ "Th"
_@M1683_ "Eq"
# Change 118 average climb with average thermal
_@M1684_ "Gemiddelde Thermiek (Th.All)"
# Change 148 with 1685
_@M1685_ "Beide Final+Gemiddeld"

# Optimized routes for paraglider
_@M1686_ "Geoptimaliseerde route"
_@M1687_ "Wissel geoptimaliseerde route"

# Customkey name
_@M1688_ "Scherm Lock"
_@M1689_ "Orakel"

# ORACLE
_@M1690_ "HET LK8000 ORAKEL"
_@M1691_ "Het Orakel denkt"
_@M1692_ "Moment geduld..."

# Customkey
_@M1693_ "Verander+ Terrein Kleuren"

# Safety Altitude indicator on overlay
_@M1694_ "+ VEILIGHEID"

#infobox Logger status
_@M1695_ "Logger"
# max 3-4 chars!
_@M1696_ "auto"

# PG autozoom threshold on config page 23
_@M1697_ "Autozoom drempel "

#Multitarget bearing infobox
_@M1698_ "Multidoel koers"
_@M1699_ "BrgMtg"

# Logger status
_@M1700_ "AAN"
_@M1701_ "nee"

# dialogs for The Oracle
_@M1702_ "ORAKEL WIL GPS FIXATIE"
_@M1703_ "Noord"
_@M1704_ "Noord-Oost"
_@M1705- "Oost"
_@M1706_ "Zuid-Oost"
_@M1707_ "Zuid"
_@M1708_ "Zuidwest"
_@M1709_ "West"
_@M1710_ "Noord-West"
# 3km south-west of ..
_@M1711_ "van"
_@M1712_ "nabij"
_@M1713_ "ten noorden van"
_@M1714_ "de stad"
# 2km South of the city
_@M1715_ "van de stad"
_@M1716_ "Boven de stad"
# over the city and (lake)
_@M1717_ "en"
# 2km south of city , over (lake)
_@M1718_ "boven"
_@M1719_ "dichtbij"
# grass airport, small airport
_@M1720_ "het vliegveld van"
# outlanding field, not an airport/airfield
_@M1721_ "het veld van"
_@M1722_ "het vliegveld van"
_@M1723_ "Nabij"
_@M1724_ "JOUW POSITIE:"
_@M1725_ "HET SPIJT ME ENORM"
_@M1726_ "JOUW POSITIE IS ONBEKEND!"
# 1727-1739 reserved for The Oracle
_@M1740_ "OLC analyse"
_@M1741_ "VOLLEDIGE RESET LK8000 PROFIELEN!""
_@M1742_ "AGL:"
_@M1743_ "ELV:"
# this was the old V rough air. Leave a trailing space!
_@M1744_ "Max Snelheid "
# new startup profile buttons
_@M1745_ "VLIEGTUIG"
_@M1746_ "SYSTEEM"
# new button caption on task overview dialog, appears only in PG/HG mode
_@M1747_ "TIJDPOORTEN"
_@M1748_ "Logboek"
_@M1749_ "Bestand niet gevonden"
_@M1750_ "Leeg"
_@M1751_ "WILT U HET LOGBOEK RESETTEN?"
_@M1752_ "LOGBOEK RESET"
_@M1753_ "Lijst met vluchten"
_@M1754_ "Vrije vlucht start"
_@M1755_ "Slepen"
_@M1756_ "PILOOT"
_@M1757_ "LK8000 PROFIELEN RESET"
_@M1758_ "DIT VERANDERD ALLE PROFIELEN NAAR DE STANDAAR INSTELLING"
_@M1759_ "GESELECTEERD IN SYSTEEM"
#
# These are new infoboxes:
_@M1761_ "Alternatief1 koers"
_@M1762_ "Alternatief2 koers"
_@M1763_ "BestAlternatief Koers"
_@M1764_ "Alternatief1 afstand"
_@M1765_ "Alternatief2 afstand"
_@M1766_ "BestAlternatief afstand"
_@M1767_ "Max bereikte hoogte"
_@M1768_ "MaxHgt"
_@M1769_ "Max gewonnen hoogte"
_@M1770_ "Hgtwinst"
_@M1771_ "Tegenwind snelheid speed"
_@M1772_ "Tegenwind"
# Customkey
_@M1774_ "Verander- Terrein kleuren"

# New AverEfficiency intervals
_@M1775_ "3 seconden"
_@M1776_ "5 seconden"
_@M1777_ "10 seconden"
_@M1778_ "45 seconden"

# New livetracker configuration
_@M1779_ "Live tracker log interval "
_@M1780_ "Gebruiker"
_@M1781_ "Wachtwoord"
_@M1782_ "LT Server"

# configuration SETUP save 
_@M1783_ "Vliegtuig Profielen"
_@M1784_ "Piloot Profielen"
# page names
_@M1785_ "Piloot configuratie"
_@M1786_ "Vliegtuig configuratie"

# Page names in configuration
_@M1787_ "Menu Op Maat"
_@M1788_ "Configureer Menu Op Maat"

_@M1789_ "Verwijder opdracht bestand"
_@M1790_ "Geen opdracht bestand te verwijderen"

# Customkey configuration item
_@M1791_ "Arm toggle advance"

# configuration PG/Hg specials
_@M1792_ "Snelle bewegingen "

# Wind mode configuration, "External" (from external instrument)
_@M1793_ "Extern"

# Safety takeoff alarm
_@M1794_ "Takeoff veiligheid "

# Replacing 120, 755 and 756
_@M1795_ "BARO HOOGTE IS BESCHIKBAAR"
_@M1796_ "GEBRUIKT BARO HOOGTE"

# Replacing 822
_@M1797_ "Vector"

_@M1798_ "Arm KP's"
_@M1799_ "Stop met bewegen!"

_@M1800_ "geen spoor"
_@M1801_ "klim spoor"
_@M1802_ "klim/daal spoor"
_@M1803_ "Koers Omhoog"
_@M1804_ "Koers rechts"
_@M1805_ "Lijn+VlgndKP"
_@M1806_ "Schaduw+VlgndKP"
_@M1807_ "_Gereserveerd 2"
_@M1808_ "Laad FLARMNET database"

# Trip computer, Infobox title, max 6-7 chars
_@M1809_ "Bewegen"
_@M1810_ "Rustig"
_@M1811_ "Totaal"
_@M1812_ "Chrono"

# New virtual waypoints
_@M1813_ "FAI SLUIT"
_@M1814_ "VRIJEVLUCHT"
# 1815 can be changed anytime, do not reuse!
_@M1815_ "ONGEBRUIKT"
_@M1816_ "FAI closing point"
_@M1817_ "binnen en buiten closing point"

# profile button, keep short!
_@M1818_ "APPARAAT"
# configuration SETUP save 
_@M1819_ "Apparaat profielen"
# page name
_@M1820_ "Apparaat configuratie"
# Bottom bar configuration button
_@M1821_ "AUTO"
_@M1822_ "Configureer Multimaps"
// leave a space after Ack
_@M1823_ "Groep Erkenning "

// Task buttons (keep SHORT text!)
_@M1824_ "Voeg in als START"
_@M1825_ "Voeg in voor"
_@M1826_ "Vervang"
_@M1827_ "Voeg toe voor finish"
_@M1828_ "Voeg toe na finish"

# Gear warning alarm
_@M1829_ "Landingsgestel Waarschuwing "
_@M1830_ "Landingsgestel Waarschuwingshoogte "
_@M1831_ "Uit"
_@M1832_ "Nabij landbaar veld"
_@M1833_ "Altijd"
_@M1834_ "Check landingsgestel !"

# oudie 2 bluetooth
_@M1835_ "Apparaat koppelen mislukt"
_@M1836_ "Opzoeken"
_@M1837_ "Koppel"
_@M1838_ "Ontkoppel"

# Reverse task
_@M1850_ "Keer \nOpdracht om?"
_@M1851_ "Opdracht omgekeerd"
_@M1852_ "Opdracht omkeren?"
_@M1853_ "OPDRACHT OMGEKEERD"

# HSI
_@M1860_ "HSI"

_@M1870_ "Luchtruim Sonar "

############################################################
#                  - MENU MESSAGES - 
#
#             DO NOT REMOVE OR CHANGE \n  
#       it means New Line, for line splitting!!
#
############################################################

_@M2001_ "Zoom\nin"
_@M2002_ "Zoom\nuit"
_@M2003_ "Nabij\nKeerpunt"
_@M2004_ "Pan\n"
_@M2005_ "Volledig\nScherm"
_@M2006_ "Weergave\n1/3"
_@M2007_ "Weergave\n2/3"
_@M2008_ "Weergave\n3/3"
_@M2009_ "Zoom"
_@M2010_ "Navigatie\n1/3"
_@M2011_ "Annuleer"
_@M2012_ "Terug"
_@M2013_ "Opdracht\nberek."
_@M2014_ "Gevorderd\n"
_@M2015_ "Keerpunt\nOpzoeken"
_@M2016_ "Navigatie\n2/3"
_@M2017_ "Opdracht\nAanpas."
_@M2018_ "Opdracht\nVerwijder"
_@M2019_ "Opdracht\nHerstart"
_@M2020_ "Doel"
_@M2021_ "Team\nCode"
_@M2022_ "Navigatie\n3/3"
_@M2023_ "Gereserv"
_@M2024_ "Tijd\nPoorten"
_@M2025_ "Multi\nDoelen"
_@M2026_ "Labels"
_@M2027_ "Topologie"
_@M2028_ "Terrein"
_@M2029_ "Luchtruim"
_@M2030_ "VisueelGld"
_@M2031_ "Thermiek"
_@M2032_ "Kruisvl."
_@M2033_ "Final"
_@M2034_ "Auto"
_@M2035_ "Spoor"
_@M2036_ "Invert\nTekst"
_@M2037_ "Topo\nTerug"
_@M2038_ "Map\nOrientatie"
_@M2039_ "Config\n1/3"
_@M2040_ "Config\n2/3"
_@M2041_ "Config\n3/3"
_@M2042_ "Setup\nBasis"
_@M2043_ "Setup\nWind"
_@M2044_ "ActivMap"
_@M2045_ "Nav met"
#2046 UNUSED
_@M2046_ ""
_@M2047_ "Verwijder\nMarkering"
_@M2048_ "Logger"
_@M2049_ "Logger\nReplay"
_@M2050_ "NMEA\nLogger"
_@M2051_ "Setup"
_@M2052_ "Nul\nQFE"
_@M2053_ "Herstart\nCOM"
_@M2054_ "Profielen"
_@M2055_ "Geluiden"
_@M2056_ "Informatie\n1/2"
_@M2057_ "Informatie\n2/2"
_@M2058_ "Orakel"
_@M2059_ "Nabij\nKeerpunt"
_@M2060_ "Nabij\nLuchtruim"
_@M2061_ "Status"
_@M2062_ "Analyse"
_@M2063_ "Kladblok"
_@M2064_ "Herhaal\nBericht"
_@M2065_ "Orbiter"
_@M2066_ "Navigatie"
_@M2067_ "Informatie"
_@M2068_ "Configuratie"
_@M2069_ "Weergave"
_@M2070_ "Locatie\nMarker"
_@M2071_ "TrueWind\nCalc"
_@M2072_ "Scherm\nWeergaves"
_@M2073_ "Afsluiten"
_@M2074_ "SIM\nMENU"
_@M2075_ "Therm"
_@M2076_ "Equiv"
_@M2077_ "Manueel"
_@M2078_ "OK"
_@M2079_ "Overlays"
_@M2080_ "Schaduw"
_@M2081_ "Stel\nMap in"
_@M2082_ "PAN"
_@M2083_ "Noord\nBoven"
_@M2084_ "Koers\nBoven"
_@M2085_ "Noord\nCirkel"
_@M2086_ "Doel\nCirkel"
_@M2087_ "Noord\nSlim"
_@M2088_ "HERSTART"
_@M2089_ "Laagste"
_@M2090_ "Standaard"
_@M2091_ "Gemmid."
_@M2092_ "Hoogste"
_@M2093_ "AAN"
_@M2094_ "UIT"
_@M2095_ "Normaal\nALLES AAN"
_@M2096_ "Led+Buz\nALLES UIT"
_@M2097_ "Led UIT\nBuz AAN"
_@M2098_ "Led AAN\nBuz UIT"
_@M2099_ "<< Links"
_@M2100_ "Boven"
_@M2101_ "Standaad\nMidden"
_@M2102_ "Onder"
_@M2103_ "Rechts >>"
_@M2104_ "F>\nFlarm"
_@M2105_ "M>\nTeam"
_@M2106_ "L>\nThermiek"
_@M2107_ "T>\nOpdracht"
_@M2108_ "B>\nBestAlt"
_@M2109_ "1>\nAltern1"
_@M2110_ "2>\nAltern2"
_@M2111_ "H>\nThuis"
_@M2112_ "Snelheid"
_@M2113_ "Hoogte"
_@M2114_ "Bocht"
# better not to translate this TE button!
_@M2115_ "TEnergie"
_@M2116_ "Verander\nTerrein"
# Auto MC thermal+final glide mode, keep max 7 chars!
_@M2117_ "Thr+Fin"
_@M2118_ "Logboek"
_@M2119_ "Logboek\nDetails"
_@M2120_ "Reset\nLogboek"
_@M2121_ "Logboek\nLijst"
_@M2122_ "Systeem\nopslaan"
_@M2123_ "Draai\nScherm"
_@M2124_ "Scherm\nModes"
_@M2125_ "Vliegtuig\nSetup"
_@M2126_ "Vliegtuig\nOpslaan"
_@M2127_ "Piloot\nSetup"
_@M2128_ "Piloot\nOpslaan"
_@M2129_ "LK8000\nSetup"
_@M2130_ "Systeem\nSetup"
_@M2131_ "Aangepast\nMenu"
_@M2132_ "Verwijder\nAltern"

_@M2133_ "Positie"
_@M2134_ "App. A"
_@M2135_ "App. B"
_@M2136_ "Draai C-Probe 360° round zijn 3 assen\nde volgorde en richting zijn niet belangrijk"

_@M2143_ "Apparaat A Config"
_@M2144_ "Apparaat B Config"

# Paraglider Waypoint Type
_@M2145_ "Entry"
_@M2146_ "Stop"
_@M2147_ "Stop/Entry"

_@M2148_ "Car,Bike & Trekking"

# Thermal Bar
_@M2149_ "Tijdens thermiek"
_@M2150_ "Tijdens thermiek en kruis"

_@M2151_ "T>\nKP Centrum"
_@M2153_ "Start Sluitingstijd "

_@M2154_ "IGC\nVerstuur bestand"
_@M2155_ "Verstuur"
_@M2156_ "IGC Verstuur bestand"
_@M2157_ "Kies apparaat"

#BlueFlyVario
_@M2158_ "Output QNH"
_@M2159_ "Lift Drempel"
_@M2160_ "Lift Uit Drempel"
_@M2161_ "Daal Drempel"
_@M2162_ "Daal Uit Drempel"
_@M2163_ "Positie Geluid"
_@M2164_ "Lift Freq. Basis"
_@M2165_ "Lift Freq. Toename"
_@M2166_ "Daal Freq. Basis"
_@M2167_ "Daal Freq. Toename"
_@M2168_ "Volume"
_@M2169_ "Rate Multiplier"
_@M2170_ "Audio Aangesloten"
_@M2171_ "Audio Ontkoppelt"
_@M2172_ "Bluetooth Wacht"
_@M2173_ "Output Modus"
_@M2174_ "Output Frequentie"

_@M2175_ "Conische ESS"
_@M2176_ "Conische Helling"
_@M2177_ "Basis hoogte"
_@M2178_ "Basis Radius"

# New CustomKey labels for Custom Menu
_@M2200_ "----"
_@M2201_ "Menu"
_@M2202_ "Pagina\nZwart"
_@M2203_ "Schakel\nMap"
_@M2204_ "Schakel\nLandb"
_@M2205_ "Landab\nles"
_@M2206_ "Toggle\nCommon"
_@M2207_ "Commons"
_@M2208_ "Schakel\nVerkeer"
_@M2209_ "Verkeer"
_@M2210_ "Auto\nZoom"
_@M2211_ "Therm\nGeluid"
_@M2212_ "Ga Naar\nHuis"
_@M2213_ "Zoom\nUit20"
_@M2214_ "Multi\nDoel+"
_@M2215_ "Gebruik\nHBAR"
_@M2216_ "SIM\nMENU"
_@M2217_ "Luchtr\nAnalys"
_@M2218_ "Schakel\nluchtr"
_@M2219_ "Zoom\nin++"
_@M2220_ "Zoom\nout++"
_@M2221_ "Route\nOptim"
_@M2222_ "OLC\nAnalys"
_@M2223_ "Kleur+\nterrein"
_@M2224_ "Kleur-\nterrein"
_@M2225_ "Vrije\nVlucht"
_@M2226_ "Arm\nSchakel"
_@M2227_ "Schakel\nWndVaan"
_@M2228_ "FLARM\nRadar"
_@M2229_ "Herstart\nOdometer"
_@M2230_ "Activeer\nGeland"
_@M2231_ "ACTIEF"
_@M2232_ "abcd"
_@M2233_ "Overlay"
_@M2234_ "TEXT"
_@M2235_ "INSTRUMENTEN"
_@M2236_ "Herstart\nTrip"
_@M2237_ "Schakel\nSonar"
_@M2238_ "Teken\nOpdracht"
_@M2239_ "Teken\nFAI"
_@M2240_ "Teken geen\nOpdrFAI"
_@M2241_ "Teken\nOpdrFAI"
_@M2242_ "Sonar\nAAN"
_@M2243_ "Sonar\nUIT"
_@M2244_ "Apparaat\nSetup"
_@M2245_ "Apparaat\nOpslaan"
_@M2246_ "Reset\nBeeld"
_@M2247_ "28/45 FAI Drempel "
_@M2248_  "Geen nabij object gevonden!"

# DO NOT TRANSLATE 2249
_@M2249_  "DspMode"

# MAX 2250! 
# (Reserved for custom menus up to 2300!)
# Note for developers: remember LKLanguage MAX_MESSAGE limit

# S = Start Task point
_@M2301  "S" 
# T = Task Point
_@M2302_  "T"  
# F = Finish point
_@M2303_  "F" 
_@M2304_  "WAARSCHUWING VOOR LANDINGSGESTEL GEDEACTIVEERD!" 
