# LK8000 CZECH MESSAGES - CZE_MSG.TXT
# MASTER UPDATED:  140126
#
# This file is loaded on startup and all messages are stored internally.
# If you are translating these messages, try to respect sizes.
# The first _@Mn_  are the indexes, and you cannot change them!
#
# Please note that ENG_MSG.TXT is the english master language for LK8000
# and it should always exist. Do not change ENG_MSG.TXT.
#
# ATTENTION> Max number of tokens is defined in LKLanguage as MAX_MESSAGES
#
# If you add messages, as a developer, do not recycle numbers, because translations assume
# that a nonexisting token should be replaced by the english original.
# But if a old token was translated, it will still appear like that, wrong!
##
# All lines that are empty, or starting with a # , are ignored.
# DEVELOPERS ADDING NEW MESSAGES HERE SHOULD REQUEST A NUMBERING SLOT ON GITHUB

_@M1_ " Diff"
_@M1656_ "*ZRUŠIT*"

# customkeys zoom 
_@M1657_ "Zvětšit"
_@M1658_ "Zmenšit"
_@M1659_ "Více zvětšit"
_@M1660_ "Více zmenšit"

# Active map indicator in map scale (with AZM, NAV1 etc.), 3 letters!
_@M1661_ "AKT"

# Error message
_@M1662_ "CHYBA SYSTÉMU"
_@M1663_ "NEDOSTATEK PAMĚTI"

# Total energy configuration 
# Toggle is for customkey config
_@M1666_ "Přepnout TotalEnergy"
_@M1667_ "TOTAL ENERGY ZAPNUTA!"
_@M1668_ "TOTAL ENERGY VYPNUTA"
_@M1669_ "Použít TotalEnergy "

# Header Thermal History keep short!
_@M1670_ "STO"
# average lift 
_@M1671_ "ThPrů"
_@M1672_ "Thermal Detaily"
_@M1673_ "Prů"

# Auto MC configuration
_@M1674_ "Auto Mc "
# Menu buttons MacCready, keep very short! - F C E are the overlay indicators
# Fin Th Equ  are fron button shortcuts, max 3 letters!
_@M1675_ "Dokluz"
_@M1676_ "D"
_@M1677_ "ThAll"
_@M1678_ "T"
_@M1679_ "Equiv"
_@M1680_ "E"
_@M1681_ "Dok"
_@M1682_ "Th"
_@M1683_ "Eq"
# Change 118 average climb with average thermal
_@M1684_ "Průměr stoupání (Th.All)"
# Change 148 with 1685
_@M1685_ "Oboje DokluzPrůměr"

# Optimized routes for paraglider
_@M1686_ "Optimální trasa "
_@M1687_ "Přepnout optimální trasu"

# Customkey name
_@M1688_ "Zámek obrazovky"
_@M1689_ "Vědma"

# ORACLE
_@M1690_ "PLACHTAŘSKÁ VĚDMA"
_@M1691_ "VĚDMA SE RADÍ S TERMOSKOU"
_@M1692_ "PROSÍM ČEKEJTE..."

# Customkey
_@M1693_ "Změnit+ barvu terénu"

# Safety Altitude indicator on overlay
_@M1694_ " BEZPEČ."

#infobox Logger status
_@M1695_ "Logger"
# max 3-4 chars!
_@M1696_ "auto"

# PG autozoom threshold on config page 23
_@M1697_ "Práh autozoomu "

#Multitarget bearing infobox
_@M1698_ "Kurz VíceCílů"
_@M1699_ "KurMtc"

# Logger status
_@M1700_ "ZAP"
_@M1701_ "ne"

# dialogs for The Oracle
_@M1702_ "VĚDMA CHCE GPS SPOJENÍ"
_@M1703_ "SEVERNĚ"
_@M1704_ "SEVERO-VÝCHODNĚ"
_@M1705_ "VÝCHODNĚ"
_@M1706_ "JIHO-VÝCHODNĚ"
_@M1707_ "JIŽNĚ"
_@M1708_ "JIHO-ZÁPADNĚ"
_@M1709_ "ZÁPADNĚ"
_@M1710_ "SEVERO-ZÁPADNĚ"
# 3km south-west of ..
_@M1711_ "OD"
_@M1712_ "POBLÍŽ"
_@M1713_ "NAD"
_@M1714_ "MĚSTA"
# 2km South of the city
_@M1715_ "OD MĚSTA"
_@M1716_ "NAD MĚSTEM"
# over the city and (lake)
_@M1717_ "A"
# 2km south of city , over (lake)
_@M1718_ "NAD"
_@M1719_ "POBLÍŽ"
# grass airport, small airport
_@M1720_ "LETIŠTĚ"
# outlanding field, not an airport/airfield
_@M1721_ "POLE"
_@M1722_ "LETIŠTĚ"
_@M1723_ "POBLÍŽ"
_@M1724_ "TVÁ POLOHA:"
_@M1725_ "OMLOUVÁM SE"
_@M1726_ "BOHOVÉ TĚ NEMOHOU NALÉZT!"
# 1727-1739 reserved for The Oracle
_@M1740_ "OLC analýza"
_@M1741_ "**CELKOVÝ RESET PROFILŮ LK8000**"

_@M1742_ "AGL:"
_@M1743_ "ELV:"
# this was the old V rough air. Leave a trailing space!
_@M1744_ "Max rychlost "
# new startup profile buttons
_@M1745_ "LETADLO"
_@M1746_ "SYSTÉM"
# new button caption on task overview dialog, appears only in PG/HG mode
_@M1747_ "Časové brány"
_@M1748_ "Zápisník"
_@M1749_ "Soubor nenalezen"
_@M1750_ "Prázdný"
_@M1751_ "POTVRĎTE RESTET ZÁPISNÍKU?"
_@M1752_ "RESET ZÁPISNÍKU"
_@M1753_ "Seznam letů"
_@M1754_ "Start Volného letu"
_@M1755_ "Vlek"
_@M1756_ "PILOT"
_@M1757_ "RESET PROFILŮ LK8000"
_@M1758_ "TOTO RESETUJE VŠECHNY PROFILY NA TOVÁRNÍ NASTAVENÍ"
_@M1759_ "VYBRÁNO V SYSTÉMU"

#
# These are new infoboxes:
_@M1761_ "Varianta1 kurz"
_@M1762_ "Varianta2 kurz"
_@M1763_ "NejVarianta kurz"
_@M1764_ "Varianta1 vzdálenost"
_@M1765_ "Varianta2 vzdálenost"
_@M1766_ "NejVarianta vzdálenost"
_@M1767_ "Max Výška dosažena"
_@M1768_ "MaxAlt"
_@M1769_ "Dosaženo MAX nastoupání"
_@M1770_ "Hgain"
_@M1771_ "Rychlost čelního větru"
_@M1772_ "HdWind"
# Customkey
_@M1774_ "Změna- barva terénu"

# New AverEfficiency intervals
_@M1775_ "3 sekundy"
_@M1776_ "5 sekund"
_@M1777_ "10 sekund"
_@M1778_ "45 sekund"

# Nová konfigurace livetracker
_@M1779_ "Interval pro Live tracker "
_@M1780_ "Jméno"
_@M1781_ "Heslo"
_@M1782_ "LT Server"

# configuration SETUP save 
_@M1783_ "Profily letadel"
_@M1784_ "Profily pilotů"
# page names
_@M1785_ "Konfigurace pilotů"
_@M1786_ "Konfigurace letadel"

# Page names in configuration
_@M1787_ "Vlastní Menu"
_@M1788_ "Nastavit Vlastní Menu"

_@M1789_ "Smazat soubor s úlohou"
_@M1790_ "Není žádný soubor s úlohou"

# Customkey configuration item
_@M1791_ "Zapnutí odjištění"

# configuration PG/Hg specials
_@M1792_ "Rychlá gesta "

# Wind mode configuration, "External" (from external instrument)
_@M1793_ "Externí"

# Safety takeoff alarm
_@M1794_ "Bezpečnost při vzletu "

# Replacing 120, 755 and 756
_@M1795_ "BARO VÝŠKA JE DOSTUPNÁ"
_@M1796_ "POUŽÍVÁM BARO VÝŠKU"

# Replacing 822
_@M1797_ "Vektor"

_@M1798_ "Odjistit otoč"
_@M1799_ "Přestat pohybovat!"

_@M1800_ "žádná stopa"
_@M1801_ "stopa stoupání"
_@M1802_ "stopa stoupání/klesání"
_@M1803_ "Head Up"
_@M1804_ "Head Right"
_@M1805_ "Čára+PříštíWP"
_@M1806_ "Stín+PříštíWP"
_@M1807_ "_Reserved 2"
_@M1808_ "nahrávám databází FLARMNET"

# Trip computer, Infobox title, max 6-7 chars
_@M1809_ "Pohyb"
_@M1810_ "Stálý"
_@M1811_ "Celkem"
_@M1812_ "Chrono"

# New virtual waypoints
_@M1813_ "FAI CLOSE"
_@M1814_ "FREEFLY"
# 1815 can be changed anytime, do not reuse!
_@M1815_ "UNUSED"
_@M1816_ "FAI closing point"
_@M1817_ "out and return closing point"

# profile button, keep short!
_@M1818_ "ZAŘÍZENÍ"
# configuration SETUP save 
_@M1819_ "Profily zařízení"
# page name
_@M1820_ "Nastavení zařízení"
# Bottom bar configuration button
_@M1821_ "AUTO"
_@M1822_ "Nastavení VíceMap"
// leave a space after Ack
_@M1823_ "Potvrzení skupiny "

// Task buttons (keep SHORT text!)
_@M1824_ "Vložit jako START"
_@M1825_ "Vložit před"
_@M1826_ "Nahradit"
_@M1827_ "Připojit před cíl"
_@M1828_ "Připojit za cíl"

# Varování o podvozku
_@M1829_ "Varování o podvozku "
_@M1830_ "Výška varování o podvozku "
_@M1831_ "Vyp"
_@M1832_ "U ploch"
_@M1833_ "Vždy"
_@M1834_ "Zkontroluj podvozek !"

# oudie 2 bluetooth
_@M1835_ "Chyba ve spojení"
_@M1836_ "Vyhledat"
_@M1837_ "Spárovat"
_@M1838_ "Odpojit"

# Obrácení tratě
_@M1850_ "Obrácení\nTratě"
_@M1851_ "Obrácení tratě"
_@M1852_ "Obrátit trať?"
_@M1853_ "TRAŤ OBRÁCENA"

# HSI
_@M1860_ "HSI"

_@M1870_ "Sonar "


############################################################
#                  - MENU MESSAGES - 
#
#             DO NOT REMOVE OR CHANGE \n  
#       it means New Line, for line splitting!!
#
############################################################

_@M2001_ "Přiblížit\n"
_@M2002_ "Oddálit\n"
_@M2003_ "Nejbližší\nWaypoint"
_@M2004_ "Švenk\n"
_@M2005_ "Celá\nObrazovka"
_@M2006_ "Obrazovka\n1/3"
_@M2007_ "Obrazovka\n2/3"
_@M2008_ "Obrazovka\n3/3"
_@M2009_ "Zoom"
_@M2010_ "Nav\n1/3"
_@M2011_ "Zrušit"
_@M2012_ "Zpět"
_@M2013_ "Výpočet\nÚlohy"
_@M2014_ "Pokračovat\n"
_@M2015_ "Vyhledání\nWaypointu"
_@M2016_ "Nav\n2/3"
_@M2017_ "Vytvořit\nÚlohu"
_@M2018_ "Smazat\nÚlohu"
_@M2019_ "Restartovat\nÚlohu"
_@M2020_ "Cíl"
_@M2021_ "Tým\nKód"
_@M2022_ "Nav\n3/3"
_@M2023_ "Reserv"
_@M2024_ "Časové\nBrány"
_@M2025_ "Více\nCílů"
_@M2026_ "Názvy"
_@M2027_ "Topologie"
_@M2028_ "Terén"
_@M2029_ "Prostory"
_@M2030_ "Kružnice"
_@M2031_ "Stoupání"
_@M2032_ "Let"
_@M2033_ "Dokluz"
_@M2034_ "Auto"
_@M2035_ "Stopa"
_@M2036_ "Přehodit\nBarvy"
_@M2037_ "Topo\nZpět"
_@M2038_ "Orientace\nMapy"
_@M2039_ "Nastavení\n1/3"
_@M2040_ "Nastavení\n2/3"
_@M2041_ "Nastavení\n3/3"
_@M2042_ "Základní\nNastavení"
_@M2043_ "Nastavit\nVítr"
_@M2044_ "AktivMapa"
_@M2045_ "Nav dle"
#2046 UNUSED
_@M2046_ ""
_@M2047_ "Vymazat\nZnačky"
_@M2048_ "Logger"
_@M2049_ "Přehrát\nZáznam"
_@M2050_ "NMEA\nLogger"
_@M2051_ "Nastavení"
_@M2052_ "Vynulovat\nQFE"
_@M2053_ "Reset\nPortů"
_@M2054_ "Profily"
_@M2055_ "Zvuky"
_@M2056_ "Info\n1/2"
_@M2057_ "Info\n2/2"
_@M2058_ "Vědma"
_@M2059_ "Nejbližší\nWaypoint"
_@M2060_ "Nejbližší\nProstor"
_@M2061_ "Status"
_@M2062_ "Analýza"
_@M2063_ "Poznámky"
_@M2064_ "Zopakovat\nZprávu"
_@M2065_ "Orbiter"
_@M2066_ "Nav"
_@M2067_ "Info"
_@M2068_ "Nastavení"
_@M2069_ "Obrazovka"
_@M2070_ "Označit\nMísto"
_@M2071_ "Spočítat\nVítr"
_@M2072_ "Režimy\nZobrazení"
_@M2073_ "Ukončit"
_@M2074_ "SIM\nMENU"
_@M2075_ "Therm"
_@M2076_ "Equiv"
_@M2077_ "Ručně"
_@M2078_ "OK"
_@M2079_ "Vrstvy"
_@M2080_ "Stínování"
_@M2081_ "Nastavit\nMapu"
_@M2082_ "Švenk"
_@M2083_ "Sever\nNahoře"
_@M2084_ "Trasa\nNahoře"
_@M2085_ "Sever\nv točení"
_@M2086_ "Cíl\nv točení"
_@M2087_ "Chytrý\nSever"
_@M2088_ "RESTART"
_@M2089_ "Nejnižší"
_@M2090_ "Původní"
_@M2091_ "Průměrné"
_@M2092_ "Nejvyšší"
_@M2093_ "ZAP"
_@M2094_ "VYP"
_@M2095_ "Normální\nVŠE ZAP"
_@M2096_ "LedBuz\nVŠE VYP"
_@M2097_ "Led VYP\nBuz ZAP"
_@M2098_ "Led ZAP\nBuz VYP"
_@M2099_ "<< Vlevo"
_@M2100_ "NAHORU"
_@M2101_ "Původní\Střed"
_@M2102_ "DOLŮ"
_@M2103_ "Vpravo >>"
_@M2104_ "F>\nFlarm"
_@M2105_ "M>\nTým"
_@M2106_ "L>\nStoupání"
_@M2107_ "T>\nÚloha"
_@M2108_ "B>\nNejAlt"
_@M2109_ "1>\nAltern1"
_@M2110_ "2>\nAltern2"
_@M2111_ "H>\nDomů"
_@M2112_ "Rychlost"
_@M2113_ "Výška"
_@M2114_ "Zatáčka"
# better not to translate this TE button!
_@M2115_ "TEnergy"
_@M2116_ "Změnit\nTerén"
# Auto MC thermal+final glide mode, keep max 7 chars!
_@M2117_ "Sto+Dok"
_@M2118_ "Zápisník"
_@M2119_ "Detaily\nZápisníku"
_@M2120_ "Reset\nZápisníku"
_@M2121_ "Seznam\nZápisníku"
_@M2122_ "ULOŽ\nSystém"
_@M2123_ "Otoč\nObrazovku"
_@M2124_ "Režimy\nObrazovky"
_@M2125_ "Nastavení\nLetounu"
_@M2126_ "Uložit\nLetoun"
_@M2127_ "Nastavení\nPilota"
_@M2128_ "Ulož\nPilota"
_@M2129_ "Nastavení\nLK8000"
_@M2130_ "Nastavení\nSystému"
_@M2131_ "Vlastní\nMenu"
_@M2132_ "Vymaž\nAltern"

_@M2133_ "Poloha"

_@M2134_ "Zař A"
_@M2135_ "Zař B"
_@M2136_ "Otoč C-Probe o 360° kolem jejích tří os\npořadí a směr není podstatný"

_@M2143_ "Nastavení zařízení A"
_@M2144_ "Nastavení zařízení B"



# Paraglider Waypoint Type
_@M2145_ "Vstup"
_@M2146_ "Výstup"
_@M2147_ "Výstup/Vstup"

_@M2148_ "Auto,Kolo & Turistika"

# Thermal Bar
_@M2149_ "Ve stoupání"
_@M2150_ "Ve stoupání a na trati"

_@M2151_ "T>\nTP Střed"
_@M2153_ "Start Close Time "

_@M2154_ "IGC\nPoslat soubor"
_@M2155_ "Poslat"
_@M2156_ "IGC Poslat soubor"
_@M2157_ "Vybrat zařízení"

#BlueFlyVario
_@M2158_ "Výstup QNH"
_@M2159_ "Práh stoupání"
_@M2160_ "Práh konce stoupání"
_@M2161_ "Práh klesání"
_@M2162_ "Práh konce klesání"
_@M2163_ "Šum pozice"
_@M2164_ "Zákl. frek. stoupání"
_@M2165_ "Přír. frek. stoupání"
_@M2166_ "Zákl. frek. klesání"
_@M2167_ "Přír. frek. klesání"
_@M2168_ "Hlasitost"
_@M2169_ "Rychlost pípání"
_@M2170_ "Audio připojeno"
_@M2171_ "Audio odpojeno"
_@M2172_ "Čekání Bluetoothu"
_@M2173_ "Režim výstupu"
_@M2174_ "Frekvence výstupu"

_@M2175_ "Conical ESS"
_@M2176_ "Cone Slope"
_@M2177_ "Zákl. výška"
_@M2178_ "Zákl. poloměr"

# New CustomKey labels for Custom Menu
_@M2200_ "----"
_@M2201_ "Menu"
_@M2202_ "O stranu\nzpět"
_@M2203_ "Zapnout\nMapu"
_@M2204_ "Zapnout\nPřist"
_@M2205_ "Přist\nPlochy"
_@M2206_ "Zapnout\nCommon"
_@M2207_ "Commons"
_@M2208_ "Zapnout\nProvoz"
_@M2209_ "Provoz"
_@M2210_ "Auto\nZoom"
_@M2211_ "Zvuk\nStoup"
_@M2212_ "Jít\nDomů"
_@M2213_ "Zmenšit\n20"
_@M2214_ "Více\nCíl+"
_@M2215_ "Použít\nHBAR"
_@M2216_ "SIM\nMENU"
_@M2217_ "Analýza\nProst"
_@M2218_ "Zapnout\nProst"
_@M2219_ "Přiblížit\n++"
_@M2220_ "Oddálit\n++"
_@M2221_ "Optim\nCesta"
_@M2222_ "OLC\nAnalýz"
_@M2223_ "Barva+\nterén"
_@M2224_ "Barva-\nterén"
_@M2225_ "Volný\nLet"
_@M2226_ "Odjistit"
_@M2227_ "Zapnout\nV.růžici"
_@M2228_ "FLARM\nRadar"
_@M2229_ "Reset\nOdomet"
_@M2230_ "Vynutit\nPřistání"
_@M2231_ "AKTIVNÍ"
_@M2232_ "abcd"
_@M2233_ "Vrstva"
_@M2234_ "TEXT"
_@M2235_ "MĚŘÍTKO"
_@M2236_ "Reset\nLetu"
_@M2237_ "Zapnout\nSonar"
_@M2238_ "Vykresli\nÚlohu"
_@M2239_ "Vykresli\nFAI"
_@M2240_ "Nekresli\nÚlohuFAI"
_@M2241_ "Vykresli\nÚlohuFAI"
_@M2242_ "Sonar\nZAP"
_@M2243_ "Sonar\nVYP"
_@M2244_ "Nastavení\nZařízení"
_@M2245_ "Ulož\nZařízení"
_@M2246_ "Reset\nPohledu"
_@M2247_ "28/45 FAI práh "
_@M2248_  "Poblíž nic nenalezeno!"

# MAX 2500! 
# (Reserved for custom menus up to 2300!)
# Note for developers: remember LKLanguage MAX_MESSAGE limit (2500)

# S = Start Task point
_@M2301  "S" 
# T = Task Point
_@M2302_  "T"  
# F = Finish point
_@M2303_  "F" 
_@M2304_  "VAROVÁNÍ O PODVOZKU VYPNUTO!"



# Multimap symbols
_@M2350_ "Ⓜ"
_@M2351_ "①"
_@M2352_ "②"
_@M2353_ "③"
_@M2354_ "④"
_@M2355_ "⑤"
_@M2356_ "⑥"
_@M2357_ "⑦"
_@M2358_ "⑧"
_@M2359_ "⑨"
_@M2360_ "⑩"

# waypoint symbols
_@M2361_ "◎"
_@M2362_ "✈"
_@M2363_ "◠"
_@M2364_ "▴"
_@M2365_ "⭻"
_@M2366_ "⬡"
_@M2367_ "✺"
_@M2368_ "♜"
_@M2369_ "⛊"
_@M2370_ "⯊"
_@M2371_ "⋒"
_@M2372_ "⚡"
_@M2373_ "⛪"
_@M2374_ "⛌"
_@M2375_ "⛟"
_@M2376_ "♨"
_@M2377_ "⚑"
_@M2378_ "✈"

# Multiselect symbols
_@M2380_ "⚑"
_@M2381_ "♕"
_@M2382_ "■"
_@M2383_ "●"
_@M2384_ "✈"


# MAX 2500! 
# (Reserved for custom menus up to 2500!)
# Note for developers: remember LKLanguage MAX_MESSAGE limit (2500)
